0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	1
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	1
40	2
41	1
42	1
43	2
44	2
45	0
46	2
47	3
48	2
49	2
50	2
51	4
52	2
53	4
54	3
55	7
56	6
57	0
58	6
59	7
60	8
61	32
62	115
63	380
64	714
65	719
66	632
67	570
68	463
69	436
70	326
71	283
72	278
73	234
74	225
75	180
76	180
77	158
78	147
79	112
80	127
81	129
82	91
83	105
84	100
85	81
86	87
87	96
88	79
89	81
90	89
91	92
92	100
93	94
94	106
95	82
96	90
97	87
98	74
99	94
100	103
101	84
102	96
103	101
104	82
105	97
106	82
107	85
108	96
109	99
110	82
111	72
112	79
113	80
114	96
115	94
116	91
117	76
118	89
119	79
120	94
121	101
122	87
123	79
124	90
125	89
126	78
127	77
128	90
129	73
130	82
131	110
132	77
133	101
134	87
135	88
136	84
137	95
138	91
139	82
140	95
141	76
142	96
143	97
144	92
145	90
146	72
147	79
148	92
149	96
150	90
151	88
152	94
153	78
154	84
155	93
156	92
157	76
158	108
159	93
160	92
161	86
162	94
163	84
164	93
165	93
166	101
167	83
168	98
169	80
170	86
171	106
172	91
173	110
174	82
175	84
176	85
177	116
178	85
179	113
180	93
181	79
182	94
183	93
184	83
185	98
186	103
187	99
188	99
189	98
190	109
191	88
192	89
193	98
194	81
195	92
196	85
197	90
198	93
199	89
200	86
201	105
202	72
203	89
204	94
205	73
206	99
207	92
208	85
209	92
210	98
211	91
212	103
213	84
214	86
215	96
216	93
217	90
218	78
219	98
220	87
221	91
222	85
223	102
224	88
225	92
226	93
227	96
228	81
229	110
230	96
231	97
232	110
233	116
234	89
235	90
236	110
237	94
238	102
239	110
240	99
241	102
242	115
243	105
244	97
245	87
246	85
247	110
248	118
249	92
250	106
251	91
252	94
253	98
254	91
255	95
256	103
257	92
258	101
259	93
260	86
261	102
262	116
263	96
264	102
265	101
266	91
267	100
268	107
269	84
270	96
271	110
272	95
273	85
274	110
275	114
276	88
277	99
278	101
279	102
280	103
281	101
282	99
283	102
284	108
285	94
286	87
287	73
288	97
289	87
290	93
291	98
292	100
293	108
294	88
295	93
296	88
297	108
298	118
299	87
300	100
301	101
302	115
303	116
304	123
305	99
306	112
307	112
308	97
309	106
310	102
311	94
312	121
313	102
314	126
315	112
316	114
317	99
318	120
319	119
320	107
321	124
322	119
323	85
324	127
325	117
326	100
327	121
328	113
329	130
330	136
331	108
332	109
333	116
334	124
335	121
336	95
337	129
338	116
339	132
340	123
341	121
342	98
343	134
344	126
345	111
346	112
347	126
348	111
349	108
350	129
351	133
352	110
353	118
354	127
355	121
356	136
357	139
358	132
359	107
360	136
361	124
362	110
363	146
364	122
365	111
366	133
367	134
368	117
369	144
370	120
371	119
372	145
373	147
374	125
375	156
376	122
377	146
378	137
379	133
380	131
381	144
382	144
383	133
384	153
385	169
386	148
387	170
388	157
389	144
390	157
391	140
392	148
393	157
394	155
395	124
396	141
397	147
398	152
399	163
400	146
401	159
402	142
403	149
404	152
405	162
406	159
407	145
408	119
409	140
410	159
411	139
412	138
413	151
414	137
415	160
416	135
417	145
418	166
419	164
420	146
421	154
422	144
423	157
424	164
425	153
426	149
427	159
428	152
429	132
430	175
431	134
432	152
433	148
434	165
435	148
436	136
437	142
438	160
439	159
440	149
441	156
442	138
443	142
444	149
445	153
446	155
447	140
448	152
449	159
450	152
451	162
452	153
453	139
454	136
455	159
456	142
457	149
458	140
459	157
460	149
461	148
462	136
463	168
464	155
465	121
466	146
467	147
468	129
469	146
470	150
471	123
472	131
473	159
474	149
475	157
476	144
477	155
478	160
479	135
480	138
481	151
482	140
483	128
484	152
485	143
486	135
487	165
488	136
489	140
490	138
491	127
492	134
493	138
494	118
495	132
496	132
497	120
498	111
499	157
500	125
501	144
502	115
503	127
504	118
505	132
506	112
507	114
508	110
509	130
510	130
511	124
512	120
513	163
514	144
515	140
516	127
517	142
518	120
519	107
520	129
521	135
522	144
523	109
524	130
525	133
526	98
527	113
528	120
529	118
530	117
531	129
532	134
533	130
